,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Greek_Kos:GreeceKos10,0.10927,0.150298,-0.02753,-0.044897,-0.006463,-0.020917,0.004935,-0.002538,-0.009613,0.016766,0.003735,0.004496,-0.001784,0.001789,-0.007872,0.002254,0.010431,0.001647,0.008296,-0.007379,-0.002121,0.003215,-0.004067,-0.001325,-0.003952
Greek_Kos:GreeceKos2,0.106994,0.146236,-0.01961,-0.057171,0.003693,-0.018965,0.004465,0,-0.000818,0.014761,0.004709,-0.002398,-0.003271,-0.004404,-0.015879,0.013126,0.019297,0,0.003771,0.007879,-0.002745,0.004081,0.004807,0.005663,-0.003832
Greek_Kos:GreeceKos4,0.106994,0.146236,-0.029038,-0.053941,0.002154,-0.01255,0.00141,-0.003692,-0.003272,0.009659,0.005684,0.003597,-0.002676,0.003716,-0.0095,0.001724,0.005476,-0.00152,-0.000754,-0.005628,-0.000873,-0.002968,-0.003328,-0.005302,-0.003473
Greek_Kos:GreeceKos5,0.10927,0.142174,-0.01961,-0.055233,0.012002,-0.016455,0.000235,-0.002077,-0.004295,0.020957,0.001949,0.004046,-0.004757,0.004404,-0.010586,0.005436,0.005737,0.004181,0.00905,-0.005503,-0.004742,0.002102,-0.001602,-0.001566,0.005868
Greek_Kos:GreeceKos6,0.111547,0.144205,-0.017348,-0.052326,0.002462,-0.016455,-0.003525,-0.00923,-0.002659,0.013668,0.002598,0.002098,-0.003568,-0.001789,-0.005836,0.010872,0.021644,0.002154,0.00352,-0.001501,0,0.003215,0.004807,0.001566,-0.004431
Greek_Kos:GreeceKos7,0.108132,0.145221,-0.020365,-0.053295,0.006155,-0.020917,-0.00188,-0.002308,-0.00859,0.019317,0.003735,0.003897,-0.000743,0.003991,-0.011265,-0.009016,-0.010822,0.00152,0.005028,-0.004627,-0.006239,0.006183,0.002835,-0.004338,0.001437
Greek_Kos:GreeceKos8,0.102441,0.144205,-0.02225,-0.059755,0.000615,-0.017291,0.003525,-0.006,-0.011249,0.019135,-0.001137,0.005245,-0.01219,-0.003991,-0.010722,0.005701,0.019427,-0.002027,0.004399,-0.007253,-0.005366,0.001607,-0.003697,0.001928,-0.00491
Greek_Kos:GreeceKos9,0.10927,0.151314,-0.021496,-0.052649,0.009232,-0.020917,0.001175,-0.004846,-0.00859,0.015308,-0.001461,0.004946,-0.000595,-0.001789,-0.013708,0.01074,0.025425,-0.000507,-0.00088,0.001751,-0.007612,-0.003091,0.001356,0.002289,-0.000479
Greek_Peloponnese:GreeceNE209,0.118376,0.142174,0.009805,-0.036176,0.022466,-0.010598,0.000705,-0.004846,0.002454,0.02041,0.001786,0.002698,-0.004311,0.01101,-0.02443,-0.005304,0.009388,0.002154,0.013324,-0.004752,-0.011355,0.001855,0.000246,-0.004217,-0.007903
Greek_Peloponnese:GreeceNE231,0.118376,0.150298,0.00264,-0.031008,0.01231,-0.011992,0.001175,-0.000923,-0.001636,0.017677,-0.002761,0.006594,-0.008771,-0.004129,-0.015336,0.012463,0.018384,0.000633,0.005908,0.003252,-0.010606,0.005564,-0.000739,0.001687,-0.00467
Greek_Peloponnese:GreeceNE252,0.118376,0.139128,-0.001131,-0.030362,0.012925,-0.008646,0.003055,0.003,-0.002045,0.016219,0.001299,0.002548,-0.004608,0.004266,-0.009365,0,0.012517,-0.001774,0.008296,-0.000625,-0.005865,0.004575,0.004683,0.002169,0.002395
Greek_Thessaly:GreeceNE126,0.117238,0.146236,0.012068,-0.019703,0.016003,-0.005578,-0.00094,-0.003231,-0.000409,0.019681,-0.001786,0.005545,-0.006987,0.005643,-0.011808,0.001061,0.008736,-0.001014,0.005531,-0.003377,-0.007112,-0.004575,0.000493,0.001325,-0.003832
Greek_Thessaly:GreeceNE144,0.117238,0.145221,0.013953,-0.01938,0.018773,-0.003626,-0.00047,0.003692,-0.000205,0.018588,0.005359,0.004046,-0.006244,0.004954,-0.007465,-0.01432,-0.007171,0.000507,-0.000754,-0.004252,-0.006364,0.005564,0.006902,0.000241,-0.002994
Greek_Thessaly:GreeceNE162,0.122929,0.144205,0.015085,-0.020995,0.02185,-0.006136,0.003055,0.001846,0.000614,0.018041,0.004384,0.002698,-0.008622,0.006468,-0.008007,0.000663,0.004824,-0.00114,0.007668,-0.008379,-0.007487,0.002844,0.003328,0.002651,-0.003233
Greek_Trabzon:G25001,0.111547,0.150298,-0.054305,-0.06783,-0.022466,-0.01255,0.011516,-0.004154,-0.044586,-0.002551,0.001137,0.008842,-0.020812,0.014588,-0.003122,-0.021877,-0.00678,-0.000253,-0.004022,-0.002876,0.008111,0.005441,-0.003081,0.000843,0.00455
Greek_Trabzon:G25002,0.114961,0.13405,-0.052797,-0.057494,-0.021542,-0.023427,0.000235,-0.005077,-0.038655,-0.011663,0.002761,0.005845,-0.011447,0.008808,-0.010722,-0.009149,0.008736,0.000127,0.004022,0.001626,-0.002121,0.000742,0.00037,-0.005422,-0.000958
Greek_Trabzon:G25003,0.108132,0.147252,-0.04978,-0.065246,-0.028621,-0.016455,0.00752,-0.003231,-0.047245,-0.003462,0.002923,0.006594,-0.016501,0.014726,-0.009772,-0.021745,-0.00326,-0.00038,-0.001257,0.003502,0.003619,-0.003215,-0.004067,-0.003012,-0.001557
Greek_Trabzon:G25004,0.108132,0.14319,-0.054682,-0.066861,-0.025851,-0.020917,0.01034,-0.004154,-0.03661,-0.009841,0.002761,0.012889,-0.011744,0.007982,-0.002172,-0.024396,-0.008214,-0.001647,0.00264,0.005628,0.001497,-0.004204,-0.002342,-0.009278,-0.007424
Greek_Trabzon:G25005,0.111547,0.133034,-0.050534,-0.061693,-0.024928,-0.024542,0.00329,-0.006461,-0.033133,0.001822,0.004872,0.006444,-0.00996,0.004542,-0.011129,0.001458,0.025686,-0.003041,-0.007793,0.003126,0.005366,0.001484,-0.003944,0.004338,-0.001197
Greek_Trabzon:G25006,0.104717,0.146236,-0.065242,-0.058463,-0.022773,-0.01255,0.01081,-0.003461,-0.039473,-0.005649,0,0.006145,-0.015163,0.006468,-0.010586,-0.0118,0.010691,-0.00266,-0.00176,0.006253,0.002371,0.001237,0.000246,-0.005302,0.001437
Greek_Trabzon:G25007,0.10927,0.137096,-0.056191,-0.056525,-0.026159,-0.016733,0.00846,-0.005769,-0.038655,-0.005285,0.007632,0.005395,-0.012933,0.004266,-0.007193,-0.004773,0.011865,0.00038,0.001383,0.007003,0.003244,0.008285,-0.000739,0.001325,-0.003952
Greek_Trabzon:G25008,0.106994,0.121864,-0.04714,-0.053941,-0.022466,-0.01757,0.001645,-0.008077,-0.02986,0.002005,0.001299,0.005995,-0.011001,0.008395,-0.0095,-0.012198,0.011995,-0.001267,0.002765,0.001376,0.00262,-0.001484,-0.000123,-0.001325,-0.001796
Greek_Trabzon:G25009,0.106994,0.144205,-0.053174,-0.064277,-0.028928,-0.018407,0.012221,-0.002769,-0.040291,-0.003462,0.003735,0.004496,-0.011001,0.006055,-0.006922,-0.01896,-0.003912,-0.002914,-0.001006,-0.003126,0.007612,0.003215,-0.004437,-0.008435,-0.00012
Greek_Trabzon:G25010,0.105855,0.138112,-0.058077,-0.060401,-0.028005,-0.014223,0.006815,-0.003923,-0.031292,0.002916,0.002436,-0.001649,-0.02334,0.000688,-0.012758,-0.000796,0.019036,0,-0.005405,0.001126,0.00836,0.002473,-0.006286,0.000602,-0.002395
Greenlander_East:GSM558766,0.048944,-0.356451,0.117285,0.048127,-0.119407,-0.034025,-0.1215,-0.139379,0.007158,-0.014214,0.026956,-0.009442,0.009068,-0.026286,-0.037323,-0.017767,0.001304,0.02065,0.040475,0.02101,0.026703,-0.05144,0.009983,0.031571,0.042751
Greenlander_East:GSM558767,0.08992,-0.109677,0.092395,0.053941,-0.038776,-0.005857,-0.060398,-0.069228,0.005522,-0.005832,0.008119,-0.002398,-0.001041,-0.02202,-0.008007,-0.002652,0.000782,0.014949,0.022626,0.015507,0.02558,-0.019413,0.009983,0.022774,0.024549
Greenlander_East:GSM558768,0.111547,-0.010155,0.083344,0.049419,-0.000923,-0.003904,-0.031491,-0.036229,0.000818,-0.004556,-0.002761,0.001649,-0.006244,-0.007569,0.005429,-0.00411,-0.011604,0.002787,0.01433,0.013131,0.01123,-0.009274,0.00419,0.023618,0.012095
Greenlander_East:GSM558769,0.046667,-0.357466,0.118039,0.051034,-0.126177,-0.040997,-0.121265,-0.137763,0.001023,-0.016037,0.026956,-0.004796,0.010704,-0.022432,-0.037459,-0.019623,-0.002738,0.014316,0.036704,0.018634,0.033067,-0.048101,0.01368,0.029161,0.046822
Greenlander_East:GSM558770,0.091058,-0.110693,0.085984,0.044251,-0.037238,-0.005857,-0.056873,-0.064613,0.002863,-0.004738,0.011367,0.002548,-0.006244,-0.007707,-0.013843,-0.014054,-0.012778,0.009502,0.024385,0.004502,0.021337,-0.024112,0.004314,0.03133,0.02395
Greenlander_East:GSM558771,0.061464,-0.312783,0.118416,0.04845,-0.106481,-0.031236,-0.1168,-0.134994,0.003681,-0.020228,0.016888,-0.006294,0.015461,-0.021332,-0.039223,-0.012198,-0.000261,0.014316,0.032304,0.016633,0.028075,-0.048101,0.007272,0.031932,0.042511
Greenlander_East:GSM558772,0.062603,-0.265053,0.108234,0.05168,-0.08894,-0.03012,-0.10411,-0.119303,0.00225,-0.017312,0.012342,-0.005095,0.005352,-0.018992,-0.031216,-0.012198,-0.003781,0.008742,0.031802,0.02101,0.017968,-0.041424,0.008751,0.037596,0.03353
Greenlander_East:GSM558773,0.071709,-0.24068,0.103708,0.056848,-0.082477,-0.027052,-0.091184,-0.102688,0.001841,-0.01549,0.012666,-0.006145,0.003122,-0.015138,-0.023072,-0.004243,0.002999,0.012922,0.034818,0.018384,0.024083,-0.042166,0.003081,0.03133,0.037482
Greenlander_East:GSM558774,0.046667,-0.360513,0.118793,0.042636,-0.117253,-0.042112,-0.123146,-0.138225,0.001227,-0.014397,0.022085,-0.005845,0.010109,-0.027525,-0.037052,-0.014054,-0.001695,0.016216,0.041983,0.017884,0.02558,-0.052429,0.011585,0.037957,0.045026
Greenlander_West:GSM558762,0.076261,-0.201075,0.096166,0.050711,-0.066474,-0.020917,-0.080374,-0.09115,0.003477,-0.008565,0.01429,-0.003447,0.002379,-0.015276,-0.016694,-0.008884,0.00665,0.007855,0.020112,0.009379,0.023583,-0.033386,0.006409,0.030486,0.029698
Greenlander_West:GSM558763,0.087644,-0.116786,0.088623,0.046189,-0.045855,-0.015618,-0.056873,-0.062305,0.006954,-0.005832,0.014128,-0.004046,0.003271,-0.005505,-0.010858,-0.01538,-0.012386,0.004941,0.014707,0.013757,0.017719,-0.019537,0.004807,0.025064,0.027902
Greenlander_West:GSM558764,0.091058,-0.11577,0.089378,0.041344,-0.038161,-0.009761,-0.058753,-0.066459,0.008795,-0.00492,0.016726,-0.006294,-0.000595,-0.016652,-0.004479,0.003182,-0.002738,0.009375,0.014078,0.02126,0.012977,-0.023865,0.004683,0.023377,0.020357
Greenlander_West:GSM558765,0.086506,-0.121864,0.096166,0.055233,-0.054472,-0.01004,-0.062983,-0.070382,0.005931,-0.008565,0.008607,-0.006594,-0.000892,-0.010872,-0.014929,-0.020817,-0.010561,0.005321,0.019986,0.017133,0.018967,-0.027946,0.007765,0.02663,0.017244
Greenlander_West:GSM558775,0.055773,-0.314814,0.111628,0.04845,-0.10525,-0.031794,-0.108105,-0.131071,0.003886,-0.017312,0.019974,-0.004946,0.008325,-0.024634,-0.034609,-0.014983,-0.004172,0.011402,0.030796,0.015632,0.022211,-0.049214,0.00493,0.03374,0.039278
Greenlander_West:GSM558776,0.05805,-0.317861,0.11917,0.055233,-0.106789,-0.02761,-0.10505,-0.131764,0.001227,-0.015126,0.021273,-0.004046,0.00892,-0.01913,-0.023887,-0.013392,-0.001304,0.013302,0.035824,0.017633,0.026952,-0.03858,0.01023,0.03133,0.043589
Greenlander_West:GSM558777,0.102441,-0.057885,0.087115,0.053618,-0.022466,-0.006693,-0.046767,-0.04869,0.005318,-0.007289,0.006983,-0.003897,-0.000743,-0.006744,-0.002172,-0.005701,-0.013169,0.006208,0.017221,0.007629,0.015098,-0.012365,0.013188,0.024702,0.014729
Greenlander_West:GSM558778,0.097888,-0.078196,0.089755,0.052972,-0.031698,-0.004741,-0.039952,-0.049152,0.004704,-0.008383,0.013153,-0.001798,-0.003568,-0.00234,0.000271,-0.002652,-0.006519,0.005448,0.020614,0.011255,0.016596,-0.017311,0.011585,0.018195,0.017004
Greenlander_West:GSM558779,0.067156,-0.267084,0.106725,0.056525,-0.09294,-0.020917,-0.094239,-0.110534,0.003272,-0.015855,0.019811,-0.005395,0.006392,-0.007156,-0.023208,-0.013259,-0.018645,0.012542,0.027528,0.014507,0.020339,-0.044886,0.000739,0.028076,0.037362
Gujar_India:G-117,0.068294,0.003047,-0.110873,0.081719,-0.076937,0.054105,0.00752,0.009923,-0.001636,-0.009476,-0.01088,0.00015,0.000892,-0.003578,0.011672,0.01538,0.000391,0.006588,0.005279,-0.005753,0.00574,-0.004328,0.002958,-0.008917,0.005389
Gujar_India:GJ16,0.069432,-0.011171,-0.124827,0.085918,-0.080323,0.049921,0.003055,0.007154,0.010431,0.001822,-0.009743,-0.003147,0.001189,-0.006881,0.002443,0.006895,-0.004955,0.0019,-0.001634,-0.017258,-0.006613,-0.010263,0.003821,0.000964,-0.002994
Gujar_India:GJ17,0.061464,-0.00914,-0.126713,0.07752,-0.072937,0.042949,-0.000235,0.000462,0.008181,-0.000911,-0.008119,-0.003297,0.000743,0.000688,0.005972,0.004773,-0.016168,0.004687,0.010684,-0.011631,-0.001622,-0.009521,-0.001602,-0.001566,-0.000479
Gujar_India:GJ2,0.066017,-0.010155,-0.126335,0.075905,-0.078784,0.054941,0.00517,0.006231,0.003477,0.001093,-0.002598,0.001049,-0.001041,-0.004266,0.004343,0.019756,0.006258,0.00038,0.003268,-0.006253,-0.003868,0,0.002958,-0.005422,0.008263
Gujar_India:GJ20,0.063741,-0.020311,-0.132746,0.089471,-0.071706,0.053268,0.001645,0.011999,0.008385,0.000182,-0.003248,0,0.000892,-0.00812,0.006379,0.017502,0.010561,0.001647,0.009176,-0.00963,-0.002246,-0.003957,0.001849,-0.010242,0.003952
Gujar_India:GJ21,0.064879,-0.005078,-0.116907,0.079135,-0.08063,0.047969,0.00094,0.004384,0.000205,-0.002734,-0.000487,0.003297,0.000149,-0.008533,0.013436,0.01074,-0.004694,-0.000507,-0.003394,-0.01038,-0.002371,-0.011994,-0.000493,-0.007591,0.003113
Gujar_India:GJ24,0.07057,-0.01828,-0.126335,0.082365,-0.076322,0.048248,0.00329,0.006231,0.010022,0.000364,-0.00682,0.003147,-0.001338,0.003441,0.013708,-0.003845,-0.018645,0.00152,-0.000503,-0.013506,-0.004742,-0.006306,-0.000123,-0.001928,0.002515
Gujar_India:GJ27,0.068294,-0.019295,-0.126713,0.095608,-0.077861,0.05271,0.004465,0.009923,0.008181,0.001458,-0.006171,0.00045,0.001041,-0.005505,0.005157,0.009016,-0.004172,0.002534,0.002514,-0.009004,-0.001622,-0.006059,0.001479,0.000723,-0.002634
Gujar_India:GJ30,0.067156,-0.012186,-0.120301,0.085918,-0.071398,0.046854,0.00047,0.008769,0.001227,-0.002551,-0.005684,-0.003297,-0.000297,-0.004817,0.011401,0.017502,0.00339,0.001014,0.002011,-0.008129,0.000873,-0.009892,0.00419,0.001687,0.000838
Gujar_India:GJ32,0.060326,-0.008124,-0.123318,0.085595,-0.075091,0.051874,0.006345,0.009,0.011862,-0.00492,0.002111,-0.006145,0.003271,-0.004404,0.00855,0.005171,-0.012908,0.00076,-0.00176,-0.01038,0,-0.002102,0.002958,0.001566,0.002036
Gujar_India:GJ33,0.067156,-0.016248,-0.126335,0.096254,-0.07663,0.049364,-0.00517,0.016845,0.011862,0.006196,-0.003573,-0.008243,-0.000149,-0.00578,0.004072,0.020551,0.011735,-0.00038,0.003897,-0.001251,-0.000873,-0.006925,0.001232,-0.003856,0.005029
Gujar_India:GJ36,0.072847,-0.013202,-0.122187,0.086241,-0.084631,0.053826,0.00047,0.003,0.012271,-0.002734,-0.002436,0.001199,0.003568,0.003716,0.010722,0.001326,-0.018254,0.0019,0.006285,-0.014382,-0.002121,-0.011376,0.006039,0.000723,0.003353
Gujar_India:GJ37,0.063741,-0.014217,-0.128221,0.084626,-0.072321,0.047969,0.00423,0.008307,0.011044,0.004191,-0.005359,-0.001049,0.000149,-0.004404,0.008686,0.006099,-0.008736,0.002154,-0.000126,-0.006378,0.001248,-0.003462,0.003944,0.000964,-0.001078
Gujar_India:GJ40,0.067156,-0.017264,-0.130861,0.086241,-0.081246,0.048806,0.000235,0.008307,-0.000614,-0.001822,-0.005521,-0.001199,-0.000595,-0.004266,-0.001086,0.009546,-0.002477,0.000507,-0.003645,-0.016008,0.003369,-0.006183,0.002095,0.002169,-0.007065
Gujar_India:GJ42,0.063741,-0.00914,-0.127467,0.085272,-0.077245,0.055778,0.00235,0.007384,0.004909,-0.000364,-0.00747,-0.001499,0,-0.012111,0.007193,0.018828,0.005476,0.001774,0.006536,-0.011631,-0.001747,-0.010758,-0.00037,-0.001807,0.000239
Gujar_India:GJ43,0.064879,-0.011171,-0.126335,0.084949,-0.077553,0.049921,0.007285,0.015461,0.003477,-0.006743,-0.001949,-0.001199,0.008474,-0.001927,0.010586,0.01538,-0.004433,0.003674,0.004022,-0.007879,-0.004243,-0.012489,0.001109,-0.003856,0.007305
Gujar_Pakistan:G-113,0.068294,0.003047,-0.12181,0.086887,-0.079399,0.05271,0.006345,0.003692,-0.001227,-0.014761,-0.007307,-0.004946,-0.001338,-0.003716,0.013979,0.018563,-0.001173,-0.000507,-0.000503,-0.018259,0.002496,-0.018053,0.002711,-0.005181,0.003473
Gujar_Pakistan:G-140,0.066017,-0.003047,-0.118416,0.08075,-0.075091,0.054105,0.002115,0.006,-0.001841,-0.006014,-0.006008,0.000749,0.002081,-0.002752,0.005429,0.001326,-0.01695,0.003801,0.002388,-0.012506,0.001123,-0.005688,-0.001232,-0.015665,0.001317
Gujar_Pakistan:G-157,0.07057,0.003047,-0.115022,0.079135,-0.075091,0.05271,0.00094,0.003692,-0.002045,-0.004009,-0.001461,0.001798,0.001784,-0.006881,0.01045,0.01843,0.002217,0.00076,0.004525,-0.010505,0.004118,-0.01051,-0.002465,-0.009158,0.003592
Gujar_Pakistan:G-168,0.076261,0.002031,-0.110496,0.080104,-0.081554,0.053826,0.005875,0.005077,-0.00409,-0.008201,0.000487,0.000599,-0.001189,-0.008808,0.005293,0.016043,-0.002608,0.003041,0.000503,-0.016008,-0.00025,-0.003833,-0.001109,-0.004217,0.003473
Gujar_Pakistan:G-182,0.072847,0.002031,-0.110873,0.076551,-0.079399,0.046575,0.00658,0.010384,-0.000205,-0.011299,-0.007957,-0.003897,0.006095,-0.0139,0.012758,0.0179,-0.002477,0.001394,0.004777,-0.012006,0.001123,-0.014096,0.008011,-0.005061,-0.00012
Gujar_Pakistan:G-185,0.072847,0.002031,-0.114645,0.072352,-0.077245,0.051874,0.006815,0.006461,-0.003477,-0.007289,-0.00341,0.002098,0.002379,-0.011698,0.009636,0.010077,-0.00326,-0.005574,0.003394,-0.006628,0.00574,-0.008161,0.007395,-0.002048,0.00467
Gujar_Pakistan:G-60,0.076261,0.004062,-0.113513,0.077197,-0.07663,0.056615,0.009635,0.007384,-0.006545,-0.003827,-0.009906,-0.001948,0.00223,-0.008945,0.00475,0.019225,0.005998,-0.001394,0.004651,-0.014382,-0.00262,-0.01014,-0.000246,-0.00735,0.002754
Gujar_Pakistan:G-72,0.069432,0.004062,-0.118039,0.069122,-0.074783,0.054384,-0.00094,0.004154,-0.005318,-0.005832,-0.003573,0.006744,0.001487,-0.00578,0.011808,0.022938,0.005476,-0.00076,0.00088,-0.013506,0.007736,-0.016199,-0.000863,-0.005061,0.003952
Gujar_Pakistan:G-81,0.071709,0.008124,-0.116153,0.077197,-0.07663,0.050758,-0.000705,0.004846,-0.007158,-0.014579,-0.009256,-0.002098,0.002973,-0.009221,0.010993,0.018032,-0.004694,0.000253,-0.004902,-0.019759,0.004742,-0.007172,0.000246,-0.010363,0.000359
Gujar_Pakistan:G-82,0.0774,-0.004062,-0.118793,0.075582,-0.081861,0.048806,0.005405,0.008538,-0.006954,-0.007654,-0.003248,0.001948,-0.001041,-0.009634,0.005157,0.008751,0.001825,0.000127,0.000628,-0.012756,0.004118,-0.012242,0.001109,0.001807,0.00012
Gujar_Pakistan:G-83,0.07057,-0.005078,-0.120679,0.069445,-0.081246,0.047133,0.00094,-0.001154,-0.004909,-0.004738,-0.011367,0.003747,0.001784,-0.003441,0.013165,0.018828,0.008605,-0.000507,-0.001885,-0.011756,0.001996,-0.004328,0.008504,-0.005904,-0.001916
Gujar_Pakistan:G-84,0.067156,0.011171,-0.122941,0.076551,-0.0834,0.043228,0.008225,0.003231,-0.001841,-0.010934,-0.006008,0.002248,0.002973,0.00289,0.014251,0.006232,-0.021513,0.003801,0.001383,-0.018759,0.007237,-0.009645,0.001725,-0.005784,0.00479
Gujar_Pakistan:G-89,0.066017,0.003047,-0.110119,0.076551,-0.078168,0.0502,0.003055,0.003923,-0.001841,-0.015126,-0.005684,-0.001948,0.004608,0.000138,0.008822,0.009812,-0.009388,0.001267,0.001634,-0.010005,-0.003993,-0.011623,0.001232,-0.006507,0.005987
Gujar_Pakistan:G-95,0.076261,-0.001016,-0.111628,0.073967,-0.07663,0.047133,0.007285,0.007384,-0.002863,-0.004374,-0.004872,-0.001798,0.004014,-0.005918,0.0038,0.01843,0.005346,0.006081,-0.00176,-0.016508,0.001497,-0.022505,-0.004314,-0.003976,-0.001197
Gujar_Pakistan:G-97,0.067156,-0.007109,-0.117285,0.082688,-0.081861,0.053547,0.004935,0.005307,0.002454,-0.01057,-0.010718,-0.001649,0.001933,-0.009083,0.003529,0.01843,0.001695,-0.00228,0.003142,-0.017759,-0.002745,-0.01051,0.006779,-0.005904,-0.000599
Gujar_Pakistan:GM-35,0.073985,-0.006093,-0.101823,0.074613,-0.066782,0.041276,0.001175,0.003231,-0.006749,-0.005103,-0.006008,0.002098,0.002081,-0.013762,0.013301,0.002121,-0.007171,-0.001774,0.004399,-0.010755,-0.006863,-0.004575,0.006162,0.002651,0.001916
Gujarati:NA20847,0.052359,-0.057885,-0.162539,0.106591,-0.084016,0.065818,0.000235,0.009,0.037223,0.022415,-0.006658,0.000599,0.000595,0.009771,-0.005429,0.004773,0.011083,0.004307,0.002765,0.00075,0.00025,-0.006925,0.002095,0.002892,-0.001317
Gujarati:NA20849,0.048944,-0.057885,-0.158768,0.112082,-0.082477,0.062193,-0.003055,0.010615,0.037428,0.01877,-0.003735,-3e-04,0.002379,0.003716,0,-0.002387,0.004172,-0.002787,0.001257,-0.006003,0.00549,-0.00371,0.003451,-0.006989,-0.006586
Gujarati:NA20851,0.047806,-0.059916,-0.159899,0.105945,-0.080015,0.060519,-0.00047,0.013384,0.031088,0.017859,-0.004709,0.001798,0.000446,0.004679,-0.000271,-0.011138,-0.014994,0.002154,-0.004777,-0.013256,-0.001123,0.000866,-0.003204,0.006748,-0.007185
Gujarati:NA20853,0.050082,-0.066009,-0.156882,0.113051,-0.082477,0.06526,-0.00376,0.007615,0.036201,0.015126,-0.003248,-0.002098,-0.00669,0.004404,-0.001629,0.009149,0.010561,-0.003421,-0.001131,-0.001126,0.001373,-0.000247,0.000616,0.005663,-0.011975
Gujarati:NA20856,0.052359,-0.04773,-0.154619,0.113051,-0.082169,0.068049,0.00235,0.013153,0.029247,0.018224,-0.006171,0,-0.009217,-0.001927,0.003122,-0.001856,-0.002999,0.003801,-0.000251,-0.006878,0.005615,-0.00643,0,-0.001928,0.002754
Gujarati:NA20861,0.048944,-0.061947,-0.161408,0.114343,-0.081554,0.066655,-0.00376,0.008307,0.035792,0.022962,-0.009419,0.000899,-0.002379,0.00055,0.004479,0.004508,0.00339,0.004687,0.000503,0.003001,0.001123,-0.005935,-0.000246,0.005543,-0.008981
Gujarati:NA20869,0.053497,-0.054839,-0.159145,0.11079,-0.076322,0.063029,-0.0047,0.012461,0.03436,0.019499,-0.008444,-0.001649,-0.001933,0.001376,-0.000679,0.008618,0.008866,-0.001394,-0.003017,-0.005378,-0.000125,-0.001855,0.003451,0.005663,-0.007185
Gujarati:NA20871,0.044391,-0.066009,-0.16367,0.113697,-0.0834,0.065818,0.00282,0.012461,0.033337,0.019135,-0.005196,0.004346,0.000595,0.004542,-0.002443,-0.00053,-0.001304,0.000127,-0.006411,-0.005127,0.000624,-0.007914,0.001972,-0.000843,0.003473
Gujarati:NA20875,0.055773,-0.058901,-0.161031,0.116604,-0.082169,0.066376,0.002115,0.014538,0.033542,0.020775,-0.008931,-0.001199,0.001041,0.010735,-0.001764,-0.010475,-0.011735,-0.000127,0.000126,-0.007504,0.005865,-0.009398,-0.001972,0.001084,0.003113
Gujarati:NA20876,0.05122,-0.05687,-0.158014,0.105945,-0.083092,0.058288,-0.001645,0.006461,0.035792,0.02041,-0.003248,-0.001199,-0.003122,0.006055,0.001493,-0.000928,-0.00326,-0.000887,0.004525,-0.006378,0.002121,-0.003462,-0.00037,0.002651,0
