,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
MYS_LN,0,-0.395041,-0.084098,-0.034561,0.154183,0.068049,-0.007285,-0.010615,-0.005522,-0.018224,0.090938,0.017834,-0.015163,0.006331,0.006922,-0.001061,-0.001695,-0.006841,-0.003394,0.019259,-0.01697,0.012984,-0.009737,0.00723,0.048379
NLD_BA,0.127482,0.12948,0.0669385,0.0663765,0.028159,0.0174305,0.006815,0.0043845,-0.002045,-0.0087475,-0.0077945,0.004796,-0.014123,-0.0217445,0.029112,0.0100105,0.0036505,-6.3e-05,0.00132,0.0106925,0.0023085,-0.002164,0.001602,0.005603,-0.0001195
NOR_Meso,0.1257745,0.0766725,0.1551855,0.190894,0.0475475,0.0631685,-0.0024675,0.0038075,0.0193275,-0.051755,0.009987,-0.016635,0.02438,-0.0319285,0.0215115,0.0374565,-0.001956,0.0046875,-0.009867,0.026513,0.022398,0.0172495,-0.00721,-0.057779,0.003293
NOR_N_HG,0.129758,0.075149,0.156882,0.189602,0.053548,0.066655,-0.00047,0.006,0.022702,-0.054489,0.007632,-0.018583,0.031962,-0.024222,0.026058,0.044152,0.002217,0.00114,-0.002011,0.03039,0.024956,0.010016,-0.008997,-0.060852,0.005508
NPL_Chokhopani_2700BP,0.012521,-0.410274,-0.011691,-0.031331,0.017542,0.011435,0.00658,0.011999,0.010022,0.021139,-0.081194,-0.006444,0.010109,-0.004679,-0.011401,0,0.011213,-0.001267,-0.009302,0.009379,0.004991,0.029306,0.004314,0.003615,0.031734
NPL_Mebrak_2125BP,0.009106,-0.416367,-0.000377,-0.030685,0.023081,0.007809,0.003525,0.012692,0.011453,0.01713,-0.073562,-0.012589,0.015163,-0.006606,-0.003122,0.000133,-0.002347,-0.006841,-0.008422,-0.001251,0.001123,0.031902,0.014913,-0.008073,0.041673
NPL_Samdzong_1500BP,0.0185913,-0.3947023,0.000126,-0.0369297,0.015695,0.0090173,0.0054833,0.0074613,0.008181,0.009841,-0.0788667,-0.0108903,0.008325,-0.0045413,-0.0087763,-0.0016793,-0.0001303,-0.0046873,-0.006243,0.0057527,-0.003078,0.027492,0.003081,0.0023297,0.034368
Ostrogothic_Crimea_ACD,0.104717,0.125926,-0.010559,-0.034884,-0.008617,-0.017012,-0.002585,-0.004615,-0.023111,-0.000729,0.005196,-0.003747,-0.006541,0.002615,-0.002036,-0.005834,0.001043,-0.011402,-0.005782,0.004877,0.006239,0.011994,0.005916,0.008073,-0.004431
PAK_Aligrama_H,0.0660173,-0.016587,-0.118416,0.081396,-0.078784,0.045366,0.0043867,0.0031537,-0.0036817,-0.0063177,-0.007903,-0.0018483,-0.0010407,-0.004725,0.0065143,0.0115793,0.0006517,-0.000929,-0.002095,-0.0053777,-0.002246,-0.0012367,0.0009037,-0.0011247,0.0002393
PAK_Aligrama_IA,0.0542553,-0.0389283,-0.1368947,0.0757973,-0.0923247,0.0485273,0.0015667,0.0065383,-0.0091353,-0.0044953,-0.004709,-0.00035,0.000694,-0.005413,0.0054287,0.003801,-0.004998,0.0009713,0.001927,-0.0121307,0.0041177,-0.0093563,0.001109,-0.0052617,0.0044307
PAK_Arkotkila_IA,0.069432,0.004062,-0.107857,0.0646,-0.088632,0.044065,0.00423,-0.001385,-0.027202,-0.02606,-0.01429,0.006594,0.0055,-0.003441,0.008822,0.021612,0.016037,0.001014,0.002388,-0.008129,-0.001622,0.007543,0.002711,0.000602,0.011017
PAK_Barikot_H,0.070191,0.0010157,-0.1047137,0.069122,-0.07386,0.0418337,0.001645,0.0006923,-0.0126807,-0.0103873,-0.0040053,0.0041963,-0.005203,-0.0091747,0.015065,0.0099443,-0.0075187,-0.0029137,4.2e-05,-0.0115473,-0.000707,-0.0023083,-0.0048477,-0.0020083,0.008103
PAK_Barikot_IA,0.0743643,0.017941,-0.098177,0.0614777,-0.0769373,0.0420197,0.0062667,-0.0049997,-0.027747,-0.013364,-0.00341,0.0029977,-0.0003963,-0.0100463,0.0134363,0.0140543,-0.0024773,-0.0028293,-0.0027233,-0.008796,0.0032447,-0.00981,0.0077647,-0.002892,0.0072647
PAK_Barikot_MA,0.061464,-0.013202,-0.120301,0.080104,-0.074168,0.048248,-0.00517,0.004154,0.002045,-0.00328,-0.007632,-0.003297,0.00892,-0.00812,0.000543,0.013259,0.004563,0.00114,0.003142,-0.004002,-0.00262,-0.001113,0.007272,-0.004699,-0.002155
PAK_Butkara_H,0.0594725,-0.021326,-0.132275,0.0789735,-0.0868625,0.0498515,0.002585,0.0053652,-0.0041928,-0.003508,-0.0045062,0.0002623,-0.0023042,-0.0053675,0.0064807,0.0121318,0.0067798,0.0002847,0.00088,-0.0088165,0.002246,-0.0082845,-0.0011708,-0.003133,0.0064065
PAK_Butkara_IA,0.0657327,0.0035543,-0.1080452,0.0628235,-0.0817842,0.0415548,0.0060512,-0.0014422,-0.0204012,-0.018087,-0.0066985,0.002735,-0.0045342,-0.0091865,0.0080072,0.0158445,0.0031618,-0.000285,-0.0009115,-0.0115992,0.0046792,-0.0016385,0.0022182,-0.0081938,0.0040715
PAK_Gogdara_IA,0.070001,-0.0071085,-0.106348,0.069122,-0.0817075,0.04532,0.00188,-0.0008075,-0.014521,-0.016219,-0.0010555,-0.0026975,-0.0032705,-0.0016515,0.008075,0.010541,-0.0079535,0,-0.002137,-0.010755,0.001435,-0.0040805,0.0019715,-0.009158,-0.001976
PAK_Katelai_IA,0.0674086,-0.0022943,-0.1131363,0.0706533,-0.0795248,0.0426083,0.0039689,0.0006752,-0.016127,-0.0150176,-0.0059121,0.0006661,-0.0019931,-0.0099139,0.0111592,0.0103371,-0.0006712,0.00038,0.0003073,-0.0081521,-0.0004067,-0.0055414,0.0017529,-0.0053911,0.0030913
PAK_Katelai_LBA,0.05805,-0.036559,-0.145946,0.084626,-0.090171,0.05271,-0.00141,0.007154,0.00225,0.003827,-0.009256,-0.002248,-0.003122,0.012524,0.010586,0.001061,-0.015516,-0.000633,0.004525,-0.003627,0.001996,-0.009769,-0.000123,0.000241,-0.005868
PAK_Loebanr_IA,0.0674127,-0.0006552,-0.1115912,0.0670277,-0.0821294,0.0435338,0.0032825,0.0008635,-0.0179387,-0.0145318,-0.0058407,0.001315,-0.0033569,-0.0066503,0.0118734,0.0116208,-0.0029357,0.0011115,0.0011556,-0.0102751,-0.0020167,-0.0065537,0.0005605,-0.0063981,0.0038745
PAK_Loebanr_IA_o,0.086506,0.042652,-0.05506,0.067507,-0.058165,0.034304,0.00188,-0.005077,-0.030883,-0.033167,0.003573,-0.001649,-0.001784,-0.017616,0.019544,0.030496,0.006389,0.003674,-0.00993,-0.02101,-0.006364,-0.007666,0.008381,-0.000723,0.004071
PAK_Saidu_Sharif_H,0.0676109,-0.0109677,-0.1110622,0.078166,-0.0753372,0.0436742,0.001316,0.0044074,-0.0055835,-0.0054853,-0.0055536,0.0018881,-0.0020367,-0.0070463,0.0080075,0.0084326,-0.0006518,-0.001609,0.000528,-0.0070409,-0.000187,-0.0048472,0.0012448,-0.0046993,7.19e-05
PAK_Saidu_Sharif_H_o,0.036423,-0.091398,-0.168573,0.129847,-0.079707,0.063587,-0.005405,0.016845,0.051949,0.030069,-0.007632,0.001049,0.000297,0.004404,-0.000407,-0.017369,-0.002086,-0.002914,0.002891,0.008254,0.00861,0.004204,0.002465,0.006868,-0.005868
PAK_Singoor_MA,0.083091,0.020311,-0.065619,0.060724,-0.051394,0.029841,0,0.007846,-0.027815,-0.018406,-0.006658,0.004496,-0.004608,-0.018441,0.017236,0.021214,0.001043,-0.00114,0.008673,-0.004377,-0.004118,-0.012736,0.006409,-0.00012,0.003832
PAK_Udegram_IA,0.0690182,0.0048929,-0.1069307,0.0680943,-0.0801548,0.0412759,0.0009614,0.0053285,-0.0208428,-0.0160367,-0.0033659,0.000913,-0.0013785,-0.0107096,0.0136092,0.0135482,-0.0002253,-0.001405,-0.0009713,-0.0104027,-0.0040724,-0.0054184,0.0032492,-0.004327,0.0039516
PAK_Udegram_MA_Ghaznavid,0.079107,0.0360515,-0.0727845,0.0463505,-0.060473,0.0340245,0.0055225,-0.0002305,-0.0157485,-0.017859,-0.004222,-0.002098,-0.0037165,-0.005436,0.01364,0.015513,0.0031945,0.000697,0.004588,-0.008504,-0.0053655,-0.0005565,0.006039,0.0011445,-0.0002995
PER_Cuncaicha_3300BP,0.059188,-0.299581,0.120301,0.087856,-0.116329,-0.013666,-0.291648,-0.346832,-0.017385,-0.015855,0.003897,-0.00015,0.001933,0.019818,-0.003393,0.004773,-0.000782,-0.003547,0.006788,0.002626,0.005366,0.006059,-0.000739,0.001687,0.002754
PER_Cuncaicha_4200BP,0.054635,-0.316845,0.121056,0.092701,-0.112329,-0.019522,-0.303634,-0.365523,-0.015953,-0.014397,0,-0.003297,-0.000892,0.018717,-0.008958,0.01074,0.005998,-0.00038,-0.00352,-0.001501,0.003369,-0.002102,-0.001972,-0.010965,-0.005628
PER_Cuncaicha_9000BP,0.046667,-0.317861,0.117662,0.091409,-0.115714,-0.02761,-0.295643,-0.347062,-0.008385,-0.00893,-0.004222,-0.002847,0.001041,0.020781,-0.010993,0.006232,0.002217,0.0019,0.008045,0.007253,-0.002745,0.006925,-0.00037,-0.006025,-0.004311
PER_LaGalgada_4100BP,0.062603,-0.311768,0.11917,0.0969,-0.119407,-0.021196,-0.306454,-0.364831,-0.011862,-0.020593,0.003735,-0.000899,0.009217,0.028626,-0.007465,0.005967,0.007693,0.005321,-0.008045,0.001626,-0.002121,0.002844,-0.000986,0.000843,-0.000718
PER_Laramate_900BP,0.0531175,-0.3163375,0.1203013,0.0981922,-0.1164833,-0.0162687,-0.3096265,-0.3652155,-0.0139418,-0.0147917,-0.0014888,0.0005495,0.0027008,0.0231435,-0.0068763,0.0071598,0.0062148,-0.0023225,0.0034985,0.0006043,-0.0028907,0.0057497,-0.0016227,-0.0021887,-0.0024147
PER_Lauricocha_3500BP,0.048944,-0.321923,0.11653,0.100453,-0.112944,-0.021196,-0.307864,-0.360677,-0.011044,-0.016037,-0.002923,-0.001798,-0.005946,0.027525,-0.01045,0.006895,0.0103,-0.003167,0.004525,-0.000875,-0.000624,0.002844,-0.007272,-0.007109,-0.00491
PER_Lauricocha_5800BP,0.052359,-0.309736,0.122187,0.101422,-0.116945,-0.008925,-0.297053,-0.357677,-0.012271,-0.017677,-0.003897,0.000749,-0.003271,0.030277,-0.005429,0.003447,0.00691,0.000887,0.001131,0.006753,-0.000873,0.002473,0.001602,-0.006748,-0.000958
PER_Lauricocha_8600BP,0.050651,-0.3183685,0.120113,0.1002915,-0.110482,-0.0223115,-0.296231,-0.351216,-0.009613,-0.013303,-0.0004875,-0.001649,-0.002453,0.025254,-0.003936,0.0036465,0.009388,-0.00152,0.0036455,0.0060655,0.004367,0.004575,-0.0035125,0.003916,-0.000299
PER_RioUncallane_1800BP,0.0546352,-0.316439,0.1205276,0.0961894,-0.1158372,-0.0165104,-0.2963954,-0.3530622,-0.0129258,-0.0166564,-0.0044492,-0.003507,0.0011892,0.0252674,-0.009039,0.0017766,0.0075884,0.00076,-0.0025142,0.0008002,0.0012978,0.0063806,-0.002884,0.0016146,0.0009102
POL_BKG_N,0.1216008,0.1717937,0.0336267,-0.0614238,0.0693462,-0.0323977,0.0003917,-0.0002308,0.0459497,0.0785738,0.0023545,0.0093915,-0.0177153,0.0030967,-0.0301073,-0.0055688,0.0116477,0.0028717,0.0128632,-0.0093795,-0.0042425,0.0074812,-0.0079698,-0.0190388,-0.0034728
POL_BKG_N_o1,0.134311,0.11577,0.190446,0.187987,0.136025,0.063866,0.017156,0.03046,0.069743,-0.011481,-0.003897,-0.017534,0.023934,-0.004679,0.03013,0.053168,0.016428,0.004054,-0.002137,0.05315,0.074743,0.012613,-0.035249,-0.135682,0.017364
POL_BKG_N_o2,0.112685,0.155376,0.098051,0.045543,0.102173,0.017012,0.003995,0.022384,0.056858,0.039363,-0.001461,-3e-04,0.003568,0.011285,-0.004343,0.020021,0.004694,0.007475,-0.000754,0.015883,0.047416,0.001484,-0.030196,-0.075553,-0.002036
POL_Chlopice_Vesele_Culture,0.1274815,0.1183095,0.056757,0.0692835,0.024158,0.022172,0.003055,0.0077305,-0.0154415,-0.0215035,-0.0043845,0.004271,-0.009514,-0.015689,0.0245655,0.009944,-0.000978,6.35e-05,0.001383,0.0070035,-0.001809,-0.002473,-0.0015405,0.006627,-0.002455
POL_EBA,0.127482,0.1183095,0.0708985,0.0867255,0.029544,0.024961,0.0022325,0.007615,-0.009408,-0.032529,0,-0.0009745,0.0057235,-0.0009635,0.017033,0.019623,0.0041725,-0.00228,0.0028915,0.007441,0.0069875,0.003586,0.00228,-0.006085,-0.000599
POL_Globular_Amphora,0.1263436,0.1689961,0.0604725,-0.020045,0.0843053,-0.017849,0.0016865,0.0077916,0.0537897,0.0705682,0.0004012,0.0095386,-0.0161428,-0.0056101,-0.0098915,0.0004289,0.0045635,0.0068486,0.0062036,-0.000846,0.0091822,0.0078046,-0.013956,-0.0272541,0.0009228
POL_TRB,0.124826,0.1729787,0.0434947,-0.047481,0.0752963,-0.025751,-0.0017233,0.0003847,0.047995,0.0804877,0.0014617,0.01109,-0.0212583,-0.0068353,-0.021308,-0.0010163,0.014255,0.002069,0.0067457,-0.0039603,0.0093583,0.0004123,-0.0091207,-0.0216493,-0.00467
POL_Unetice_EBA,0.127482,0.1193245,0.0616595,0.062339,0.028928,0.0246815,0.010928,0.005769,-0.011351,-0.013121,0.0034105,0.0064445,-0.0080275,-0.0090145,0.011129,0.0005305,-0.0073665,0.003547,0.0052165,0.014507,0.004804,0.0087175,0.0003085,0.0048805,-0.002814
PYF_150BP,-0.005691,-0.366606,-0.087869,0.016796,0.143411,-0.055499,-0.006345,0.007615,-0.026997,-0.017312,0.030529,0.008692,0.001338,-0.01156,0.010722,0.010872,-0.002738,0.008488,-0.001383,-0.001376,0.01123,-0.027698,-0.003821,-0.001928,-0.044427
ROU_BA,0.117238,0.070072,0.035072,0.091732,-0.029852,0.030678,-0.006345,-0.014769,-0.041518,-0.054671,0.002598,-0.00015,0.006095,-0.022295,0.02823,0.001591,-0.012778,-0.004687,0.000503,-0.001501,-0.013851,0.012489,0.008134,0.00723,0.002515
ROU_C,0.1223595,0.170101,0.023193,-0.0628235,0.063704,-0.0305385,0.001175,0.000692,0.0368145,0.068065,0.0007305,0.008992,-0.016353,0.0007565,-0.0347445,-0.0086185,0.0172105,-0.0003165,0.0131355,-0.0074415,-0.0058025,0.004328,-0.0067785,-0.0143995,-0.005628
ROU_C_o,0.130897,0.146236,0.120301,0.084303,0.104019,0.020917,0.00658,0.020538,0.052563,0.015672,-0.010555,-0.005695,0.005649,0.010184,-0.003257,0.027711,0.028945,0.003294,0.00088,0.024762,0.023583,0.00371,-0.015159,-0.073384,0.001916
ROU_Iron_Gates_HG,0.1303272,0.1157702,0.1749838,0.176036,0.1194838,0.0578,0.0108102,0.0302295,0.056551,-0.0113898,-0.0038565,-0.0196325,0.024492,-0.004335,0.0332178,0.048594,0.0074645,0.0086782,-0.0058763,0.0448655,0.0666322,0.0105105,-0.0249885,-0.112064,0.0100292
ROU_Iron_Gates_N,0.138864,0.113739,0.178755,0.169576,0.115098,0.060519,0.012926,0.026537,0.059721,-0.017677,-0.012666,-0.021731,0.022596,-0.001101,0.037459,0.040572,0.002217,0.005954,-0.009804,0.039644,0.062515,0.011871,-0.029456,-0.103027,0.006347
ROU_Meso,0.134311,0.110693,0.168573,0.168284,0.089863,0.064145,0.01081,0.015922,0.046427,-0.033714,0.002598,-0.019633,0.025272,-0.003991,0.026465,0.023866,-0.00665,0.006334,-0.008673,0.035392,0.052158,0.01014,-0.013434,-0.090133,0.012095
ROU_N,0.126913,0.1848265,0.011125,-0.0999685,0.05878,-0.0541045,-0.00094,-0.004615,0.0459155,0.091574,0.0043845,0.013563,-0.027428,0.0013765,-0.0468235,-0.0113365,0.024838,0.0012035,0.0117525,-0.012318,-0.014662,0.0054405,-0.006532,0.0038555,-0.0070055
RUS_Afanasievo,0.1238692,0.0885718,0.0411719,0.1122644,-0.0310693,0.0459564,0.0025033,-0.0017458,-0.058058,-0.077284,-0.0001412,-0.000189,-0.001325,-0.020392,0.0384738,0.0086529,-0.0092743,-0.0023906,-0.0035742,0.0096623,-0.0059515,0.0015913,0.013043,0.0233243,-0.0027958
RUS_AfontovaGora3,0.093335,-0.01828,0.083344,0.231592,-0.091402,0.042949,-0.063688,-0.078228,-0.035383,-0.096221,0.047417,-0.010491,0.023637,-0.074454,0.020358,0.02254,-0.012908,0.003801,-0.003394,0.000625,-0.03706,0.015209,0.013927,0.009278,-0.005149
RUS_Alan_MA,0.1099532,0.1045994,-0.025418,-0.0089794,-0.0262818,0.0051316,0.0054522,-0.0072458,-0.0456908,-0.0248206,0.0028256,0.0098314,-0.0166796,-0.0065784,0.005809,-0.002758,0.005372,-0.0059036,-0.0057318,0.0034768,0.003893,0.006529,0.0015532,-0.0004094,-0.0036644
RUS_Altai_IA,0.0860502,-0.1147548,0.0595094,0.0468996,-0.043085,-0.0003346,-0.0015512,0.0018922,-0.0194296,-0.0251124,-0.0030854,-0.0027874,0.0024678,-0.0299742,0.0131648,0.0080614,0.0029988,-0.0012924,0.0013324,0.0068284,-0.0298226,0.0039076,0.0013556,-0.0027716,-0.0044308
RUS_Baikal_BA,0.0410901,-0.3637625,0.106197,0.0238374,-0.1066968,-0.0481643,-0.0042065,-0.0023998,0.0078128,-0.0077634,0.0092724,2.99e-05,0.0035977,-0.0322036,0.0038137,-0.0008088,-0.0071189,-0.001077,0.0125068,0.0150823,-0.0455072,0.0136636,0.0096258,-0.0103508,-0.0091248
RUS_Baikal_BA_o,0.0284555,-0.420937,0.0914515,-0.018411,-0.0903245,-0.0495035,0.0133955,0.0149995,0.011965,0.013941,-0.023059,-0.0016485,0.000595,-0.0077755,-0.001289,-0.002453,0.00339,-0.001837,0.008296,0.0185085,-0.029885,-0.0001855,-0.0156525,-0.001687,-0.0035325
RUS_Baikal_EBA,0.039838,-0.369653,0.104085,0.017765,-0.104635,-0.049643,-0.01034,0.001846,0.008181,-0.00656,0.007307,-0.006444,0.011001,-0.041562,-0.011129,0.00053,-0.003912,0.000633,0.010559,0.020635,-0.039555,0.000866,0.003944,-0.016388,-0.01425
RUS_Baikal_MA,0.046667,-0.347311,0.099937,0.032946,-0.093248,-0.028447,-0.023031,-0.012923,0.006136,-0.000182,0.009581,0.002398,0.001487,-0.030277,-0.004072,-0.012994,-0.005346,0.00114,0.008547,0.015758,-0.029074,0.005812,0.008504,-0.011447,-0.005987
RUS_Baikal_N,0.0430252,-0.343452,0.0849276,0.0036176,-0.0836464,-0.041722,-0.000282,-0.0036,0.0105126,0.0064146,0.003475,-0.0038366,0.0046976,-0.013267,-0.006786,-0.003262,-0.0056584,0.0033192,0.0057068,0.017033,-0.0176192,-0.0064548,-0.0078632,-0.0056874,0.0050056
RUS_Boisman_MN,0.0211091,-0.4479409,0.0741897,-0.0434875,-0.0510025,-0.0405914,0.0098064,0.0122512,0.0104122,0.0256788,-0.0416157,-0.001771,-0.0011488,0.0091707,-0.0088958,-0.0082809,-0.0038997,0.0051713,0.0127068,0.0145636,0.0032444,-0.0328355,-0.0255795,0.0015227,-0.0190509
RUS_Bolshoy_Oleni_Ostrov,0.0912862,-0.1407524,0.1197736,0.1070428,-0.0612422,-0.000781,-0.003948,-9.22e-05,-0.0002046,-0.0455588,0.0327052,-0.0107904,0.0223586,-0.0497092,-0.0029044,0.008751,-0.0031294,0.0016974,-0.0029664,0.0025012,0.0020212,0.006331,0.0064828,-0.0131822,0.0005508
RUS_Bolshoy_Oleni_Ostrov_o,0.080814,-0.207168,0.120301,0.085272,-0.076322,-0.010598,0.003055,0.001846,0.002659,-0.03991,0.042708,-0.008692,0.019772,-0.04748,-0.015065,0.001193,0.000913,0.003547,-0.00176,-5e-04,0.000374,0.009274,0.000739,-0.009399,0.003233
RUS_BZK002,0.064879,-0.24982,0.093903,0.08721,-0.100019,-0.01004,-0.035252,-0.041537,-0.016566,-0.045559,0.002923,-0.001948,0.016204,-0.048856,0.005157,0.006895,-0.009388,-0.002914,0.011816,0.005127,-0.033067,0.005564,0.006162,0.005061,-0.00455
RUS_Catacomb,0.1180912,0.0891127,0.0421432,0.1069942,-0.03039,0.0482478,0.0027612,-0.0038075,-0.0572155,-0.0747625,0.0011772,0.0043085,0.0003342,-0.01999,0.035864,0.0046075,-0.0101375,-9.5e-05,-0.0035195,0.0100985,-0.0004058,0.0012982,0.0130953,0.0220512,-0.0058078
RUS_Chalmny-Varre,0.1109775,-0.0137095,0.109554,0.08398,-0.0078475,0.0110165,0.0081075,0.017768,0.0087945,-0.0248755,0.023384,-0.0076435,0.0199205,-0.014175,-0.0093645,0.005171,-0.001434,-0.004941,-0.0050275,0.005815,0.008111,0.000618,-0.0025265,0.000964,0.0008985
RUS_Darkveti-Meshoko_En,0.0994057,0.128634,-0.061345,-0.036822,-0.05242,0.0070653,0.0189573,-0.0028457,-0.080173,-0.0368723,0.0047093,0.0121393,-0.0273533,0.0041747,0.0066503,-0.016839,0.0176453,-0.0090793,-0.0121087,0.022636,0.0212953,-0.0042457,-0.0092843,-0.0161467,-0.0068257
RUS_Devils_Gate_Cave_N,0.0162197,-0.4440402,0.0722185,-0.0511148,-0.0373912,-0.0395328,0.0034075,0.0084802,0.0064935,0.019408,-0.048595,-0.004833,-0.0030848,0.0086702,-0.0096025,-0.0133915,-0.0007825,0.0089,0.0174408,0.0100362,0.008828,-0.027729,-0.0174702,-0.00244,-0.0145795
RUS_Fofonovo_En,0.027318,-0.427538,0.087115,-0.015181,-0.083092,-0.051037,0.018096,0.019384,0.013499,0.012574,-0.018025,-0.000899,-0.002527,-0.004817,0.002579,-0.005569,-0.000782,-0.006081,0.006285,0.018259,-0.032942,0.006677,-0.008751,-0.00723,0.003353
RUS_Heshui_Mohe_EMA,0.0352855,-0.3701605,0.0397865,-0.0418285,0.0187725,0.0023705,0.013631,0.01223,-0.00092,0.0091115,-0.0503405,-0.0077935,0.0059465,-0.004266,-0.009229,-0.00769,-0.0039115,-0.000887,0.0001885,0.0021885,0.0014975,-0.003153,0.0012945,0.0006625,-0.0054485
RUS_Ingria_IA,0.1234985,0.1152625,0.0961655,0.091732,0.0450855,0.0376505,0.012103,0.022268,-0.0010225,-0.0380875,0.00203,-0.015661,0.029063,0.0364015,-0.0095685,-0.0106735,-0.009518,0.00095,0.0027025,-0.001251,-0.005116,-0.004328,0.006532,-0.0107245,-0.0026345
RUS_Karasuk,0.0998798,-0.0271655,0.0692015,0.0713022,-0.0279285,0.0142932,-0.0059338,-0.0001155,-0.0084363,-0.0307978,8.15e-05,-0.0034095,0.0010778,-0.0391538,0.021987,0.0152808,-0.0004562,-0.0001583,0.003111,0.0055652,-0.0171885,0.0108195,0.0010782,0.0082238,-0.008502
RUS_Karasuk_o,0.044391,-0.349342,0.099183,0.031008,-0.108636,-0.045738,-0.00329,0.005538,0.000818,-0.015672,0.015265,-0.003447,0.001338,-0.032617,-0.001357,-0.005038,-0.011083,0.002154,0.006411,0.018634,-0.050785,0.01694,0.010969,-0.018677,-0.014969
RUS_Karelia_HG,0.1236877,0.0321583,0.129855,0.2101663,-0.010361,0.0571723,-0.0196627,-0.0234603,-0.002659,-0.0860153,0.0182957,-0.0184337,0.0333497,-0.039085,0.018865,0.0295237,-0.0148203,0.0031673,-0.0044413,0.012506,-0.007487,0.0169817,0.0093667,-0.021007,-0.0103383
RUS_Khaptsagai_IA,0.092197,-0.136081,0.102954,0.041667,-0.035391,-0.008646,-0.00611,0.006923,-0.001636,-0.009659,-0.013153,-0.012439,-0.003271,-0.007294,-0.009093,-0.002387,-0.005346,-0.008868,0.009302,0.017258,-0.007861,0.018672,0.014666,-0.013737,-0.001796
RUS_Khvalynsk_En,0.1221697,0.055177,0.0808297,0.1612857,-0.027082,0.0499213,-0.0098703,-0.014461,-0.0424047,-0.08474,0.0072533,-0.0060947,0.015956,-0.0422043,0.0269633,0.0172367,-0.0034337,-0.001816,-0.010768,0.0121723,-0.0102737,0.0039983,0.0131463,0.000924,-0.007544
RUS_Kolyma_Meso,0.043253,-0.337156,0.087492,0.045543,-0.07663,-0.02259,-0.047707,-0.050767,-0.006545,-0.024055,0.005846,-0.006145,0.017988,-0.026424,-0.021851,-0.004243,0.001173,0.012162,0.018101,0.008879,0.004118,-0.023247,0.013311,0.009158,0.009221
RUS_Kostenki14,0.035285,0.015233,-0.010182,0.063954,0.017849,-0.00251,-0.004465,-0.007846,0.032519,0.007654,0.006658,-0.005545,0.004014,-0.016239,0.013436,0.024794,0.01004,-0.003421,-0.00729,0.015132,0.020713,0.000371,-0.005916,-0.051212,-0.004071
RUS_Krasnoyarsk_MLBA,0.124143,0.1000635,0.0580011,0.0812237,0.0048213,0.0293951,0.0041361,0.0035383,-0.0150392,-0.0324138,0.0002165,-0.0015887,-0.0027651,-0.0222858,0.0204665,0.0081764,-0.0050243,-0.0007685,0.0005531,-0.0007672,-0.008302,0.0041877,0.0023745,0.0082019,-0.0028499
RUS_Krasnoyarsk_MLBA_o,0.102441,-0.076165,0.094657,0.094639,-0.053241,-0.001116,-0.004465,0.000462,-0.006749,-0.036994,0.025495,-0.013038,0.010704,-0.044039,0.011265,-0.000265,-0.013299,0,0.009553,-0.003502,-0.003119,0.006801,0.005423,0.00482,-0.003233
RUS_Kubano-Tersk,0.1195142,0.0900435,0.0268385,0.096254,-0.0374427,0.038208,0.0119072,-0.0035,-0.058971,-0.0713455,-0.0002977,-0.0031472,-0.0046827,-0.0180285,0.035242,0.014342,0.0096702,0.0004435,-0.0015502,0.0071703,-0.0052407,0.0064917,0.0111952,0.0171508,-0.0048497
RUS_Kubano-Tersk_Late,0.1217905,0.09546,0.0079195,0.0650845,-0.039238,0.031933,0.003525,-0.0077305,-0.054301,-0.058589,0.0005685,0.008168,-0.0115955,-0.026561,0.0244975,-0.004707,-0.0008475,-0.004371,-0.0002515,0.0101295,0.0014975,0.003648,0.005854,0.0131945,-0.003652
RUS_Kurma_EBA,0.0472365,-0.360513,0.107102,0.0234175,-0.1049425,-0.0421125,0.004465,0.0040385,0.0060335,-0.0020045,-0.0006495,0.001499,0.008399,-0.024772,-0.001018,-0.0051045,-0.002412,-0.004561,0.005028,0.0177585,-0.0386195,0.008594,0.0071485,-0.0054225,-0.014849
RUS_Kurma_EBA_o,0.059188,-0.351373,0.094657,0.029716,-0.103712,-0.04518,0.001175,0.001846,0.011658,-0.010752,0.009743,0.007943,-0.005203,-0.033718,-0.007057,-0.012331,-0.011604,-0.014949,0.01081,0.019384,-0.054529,0.011871,0.004437,-0.019039,-0.020836
RUS_Lokomotiv_N,0.0284558,-0.4138282,0.0936202,-0.016796,-0.0821692,-0.0484572,0.005934,0.0067495,0.0141635,0.0181328,-0.0125442,-0.003447,0.0033078,-0.0026832,-0.0050217,-0.0041102,0.002021,0.0016155,0.0060022,0.0159762,-0.0181555,-0.0088718,-0.0115547,-0.0048198,0.0020355
RUS_Lola,0.114961,0.033512,0.036204,0.130493,-0.055395,0.049364,-0.00893,-0.012923,-0.057676,-0.080913,0.012342,-0.006744,0.013231,-0.041562,0.030944,0.021745,0.001956,0.007348,0.00088,0.005127,-0.017344,0.00371,0.010106,0.013496,-0.009221
RUS_MA1,0.078538,-0.025388,0.039598,0.186049,-0.068936,0.04518,-0.048412,-0.056998,-0.019839,-0.069432,0.029879,-0.009591,0.015312,-0.045553,0.014251,0.021082,-0.007693,0,-0.003645,0.000625,-0.027327,0.002844,0.011339,-0.008314,-0.001437
